project,module,commit,path_test,test_name,path_src,class_name
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/BinaryCodecTest.java,org.apache.commons.codec.binary.BinaryCodecTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/BinaryCodec.java,org.apache.commons.codec.binary.BinaryCodec
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/Base32Test.java,org.apache.commons.codec.binary.Base32Test,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/Base32.java,org.apache.commons.codec.binary.Base32
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/Base64OutputStreamTest.java,org.apache.commons.codec.binary.Base64OutputStreamTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/Base64OutputStream.java,org.apache.commons.codec.binary.Base64OutputStream
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/Base64InputStreamTest.java,org.apache.commons.codec.binary.Base64InputStreamTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/Base64InputStream.java,org.apache.commons.codec.binary.Base64InputStream
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/BaseNCodecTest.java,org.apache.commons.codec.binary.BaseNCodecTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/BaseNCodec.java,org.apache.commons.codec.binary.BaseNCodec
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/StringUtilsTest.java,org.apache.commons.codec.binary.StringUtilsTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/StringUtils.java,org.apache.commons.codec.binary.StringUtils
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/HexTest.java,org.apache.commons.codec.binary.HexTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/Hex.java,org.apache.commons.codec.binary.Hex
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/Base32OutputStreamTest.java,org.apache.commons.codec.binary.Base32OutputStreamTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/Base32OutputStream.java,org.apache.commons.codec.binary.Base32OutputStream
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/binary/Base64Test.java,org.apache.commons.codec.binary.Base64Test,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/binary/Base64.java,org.apache.commons.codec.binary.Base64
commons-codec,,af7b94750e2178b8437d9812b28e36ac87a455f2,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/test/java/org/apache/commons/codec/digest/DigestUtilsTest.java,org.apache.commons.codec.digest.DigestUtilsTest,/home/dorma10/lightweight-effectiveness/projects/commons-codec/src/main/java/org/apache/commons/codec/digest/DigestUtils.java,org.apache.commons.codec.digest.DigestUtils
