project,module,commit,path_test,test_name,path_src,class_name,mutation,no_mutations,line_coverage,isAssertionRoulette,isEagerTest,isLazyTest,isMysteryGuest,isSensitiveEquality,isResourceOptimism,isForTestersOnly,isIndirectTesting,LOC_prod,HALSTEAD_prod,RFC_prod,CBO_prod,MPC_prod,IFC_prod,DAC_prod,DAC2_prod,LCOM1_prod,LCOM2_prod,LCOM3_prod,LCOM4_prod,CONNECTIVITY_prod,LCOM5_prod,COH_prod,TCC_prod,LCC_prod,ICH_prod,WMC_prod,NOA_prod,NOPA_prod,NOP_prod,McCABE_prod,BUSWEIMER_prod,LOC_test,HALSTEAD_test,RFC_test,CBO_test,MPC_test,IFC_test,DAC_test,DAC2_test,LCOM1_test,LCOM2_test,LCOM3_test,LCOM4_test,CONNECTIVITY_test,LCOM5_test,COH_test,TCC_test,LCC_test,ICH_test,WMC_test,NOA_test,NOPA_test,NOP_test,McCABE_test,BUSWEIMER_test,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,prod_readability,test_readability
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/ArrayListIteratorTest.java,org.apache.commons.collections4.iterators.ArrayListIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/ArrayListIterator.java,org.apache.commons.collections4.iterators.ArrayListIterator,0.728813559,59,0.730769231,1,1,0,0,1,0,0,0,209,1762.395161,16,3,5,5,1,1,49,43,6,7,-0.066666667,7,0.363636364,0,0,2,11,1,0,1,35,0,120,736.8003543,24,3,17,17,0,0,21,21,0,2,-0.266666667,0,0,0,0,2,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0.947382223,0.69308536
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/SingletonListIteratorTest.java,org.apache.commons.collections4.iterators.SingletonListIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/SingletonListIterator.java,org.apache.commons.collections4.iterators.SingletonListIterator,0.911111111,90,1,1,1,0,0,0,0,1,0,181,1127.045296,11,2,0,0,4,2,19,0,36,36,0.577777778,2,0.5,3,3,0,11,4,0,4,38,0,139,596.0574532,29,3,21,21,1,1,25,22,3,4,-0.142857143,5,0.375,0,1,0,8,1,0,1,15,0,0,0,0,0,0,0,0,0,0.952043479,0.770739116
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/PushbackIteratorTest.java,org.apache.commons.collections4.iterators.PushbackIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/PushbackIterator.java,org.apache.commons.collections4.iterators.PushbackIterator,0.794117647,34,0.8,1,1,0,0,0,0,0,0,109,901.6605378,12,3,6,6,2,2,7,0,8,8,0.3,3,0.583333333,1,1,0,6,2,0,2,13,0,120,427.9720954,41,6,31,5,2,2,44,43,1,8,-0.027777778,9,0.15,0,3,1.166666667,10,2,0,2,15,0,0,0,0,0,0,0,0,0,0.811393961,0.695500934
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/LoopingIteratorTest.java,org.apache.commons.collections4.iterators.LoopingIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/LoopingIterator.java,org.apache.commons.collections4.iterators.LoopingIterator,0.914285714,35,1,1,1,0,0,0,0,0,0,128,1329.849925,15,4,9,9,2,2,3,0,12,12,0.7,2,0.666666667,2,2,0,6,2,0,2,18,0,202,762.6802044,47,6,39,39,0,0,28,28,0,0,-0.333333333,0,0,0,9,0,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0.917402734,0.704523511
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/LazyIteratorChainTest.java,org.apache.commons.collections4.iterators.LazyIteratorChainTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/LazyIteratorChain.java,org.apache.commons.collections4.iterators.LazyIteratorChain,0.854545455,55,1,1,1,0,0,0,0,0,1,152,1626.784579,14,1,9,9,4,3,4,0,6,7,0.5,1,0.5,1,1,8,5,4,0,4,20,0,201,920.3839872,57,6,44,44,4,2,67,56,11,13,0.015151515,3,0.307692308,0,2,0,13,4,0,0,34,0,0,0,0,0,0,0,0,0,0.862797225,0.676950001
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/IteratorEnumerationTest.java,org.apache.commons.collections4.iterators.IteratorEnumerationTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/IteratorEnumeration.java,org.apache.commons.collections4.iterators.IteratorEnumeration,0.909090909,11,0.6,1,1,0,0,0,0,0,0,96,506.863727,8,2,2,2,1,1,5,0,10,10,0.5,1,0.833333333,1,1,0,6,1,0,1,12,0,53,166.0795457,10,5,9,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0.001041834,0,0,0,0,0,0,0,0,0.951678266,0.608474553
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/ArrayIteratorTest.java,org.apache.commons.collections4.iterators.ArrayIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/ArrayIterator.java,org.apache.commons.collections4.iterators.ArrayIterator,0.521126761,71,0.806451613,0,1,0,0,0,0,0,0,204,1448.447896,16,3,5,1,4,2,34,13,21,22,0.266666667,2,0.363636364,2,2,0.666666667,11,4,0,0,29,0,86,585.8716317,19,2,12,12,1,1,20,19,1,2,-0.266666667,5,0.285714286,0,0,0,7,1,0,0,15,0,0,0,0,0,0,0,0,0,0.951526962,0.767087451
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/CollatingIteratorTest.java,org.apache.commons.collections4.iterators.CollatingIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/CollatingIterator.java,org.apache.commons.collections4.iterators.CollatingIterator,0.733695652,184,0.819047619,1,1,0,0,0,0,0,0,399,3141.141801,59,8,37,2,5,5,164,97,67,75,0.257142857,4,0.245454545,2,2,1.714285714,22,5,0,5,72,0,260,1229.444476,86,5,73,73,4,2,23,0,55,55,0.651515152,2,0.557692308,4,7,0,13,4,0,4,29,0,0,0,0,0,0,0,0,0,0.847853514,0.30569823
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/IteratorChainTest.java,org.apache.commons.collections4.iterators.IteratorChainTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/IteratorChain.java,org.apache.commons.collections4.iterators.IteratorChain,0.540816327,98,0.767857143,1,1,0,0,0,0,0,0,280,2596.956591,34,4,20,5,4,3,72,53,19,25,0.153846154,3,0.285714286,1,1,4.25,14,4,0,4,45,0,178,1021.408097,54,6,44,44,4,2,38,31,7,8,-0.027777778,2,0.325,0,4,0,10,4,0,0,23,0,0,0,0,0,0,0,0,0,0.880693295,0.592007658
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/UnmodifiableOrderedMapIteratorTest.java,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/UnmodifiableOrderedMapIterator.java,org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIterator,0.971428571,35,1,1,1,0,0,0,0,0,0,111,652.8747125,16,2,6,6,1,1,17,0,28,28,0.527777778,2,0.8,2,2,0,10,1,0,1,22,0,97,347.2517264,27,7,18,18,0,0,36,36,0,4,-0.142857143,0,0,0,1,0,9,0,0,0,21,0,0,0,0,0,0,0,0,0,0.854893848,0.663292004
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/NodeListIteratorTest.java,org.apache.commons.collections4.iterators.NodeListIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/NodeListIterator.java,org.apache.commons.collections4.iterators.NodeListIterator,0.644444444,45,0.9375,0,0,0,0,0,0,1,0,90,742.8983288,9,4,4,4,2,2,4,0,6,6,0.333333333,2,0.6,1,1,0,5,2,0,2,16,0.000111988,137,588.6226096,22,6,10,10,2,2,54,42,12,12,0.018181818,8,0.333333333,0,0,0,12,2,0,2,23,0,0,0,0,0,0,0,0,0,0.825978518,0.893647298
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/ObjectGraphIteratorTest.java,org.apache.commons.collections4.iterators.ObjectGraphIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/ObjectGraphIterator.java,org.apache.commons.collections4.iterators.ObjectGraphIterator,0.90625,96,1,1,1,0,0,0,0,0,0,254,2474.886277,23,5,15,3,7,5,10,0,18,18,0.523809524,0,0.375,1,1,2,8,7,0,7,31,0,437,1440.664017,110,6,91,91,5,3,135,99,36,36,0.117647059,3,0.378947368,1,16,0,19,5,0,0,43,0,0,0,0,0,0,0,0,0,0.803543426,0.544524473
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/iterators/UnmodifiableIteratorTest.java,org.apache.commons.collections4.iterators.UnmodifiableIteratorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/iterators/UnmodifiableIterator.java,org.apache.commons.collections4.iterators.UnmodifiableIterator,0.857142857,21,1,1,1,0,0,0,0,0,0,85,548.1960924,7,2,2,2,1,1,4,0,6,6,0.333333333,1,0.8,0,0,0,5,1,0,1,12,0,83,327.1672185,21,6,14,14,2,2,18,15,3,4,-0.133333333,5,0.285714286,0,1,0,7,2,0,0,17,0.000495301,0,0,0,0,0,0,0,0,0.812986881,0.702953611
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/splitmap/TransformedSplitMapTest.java,org.apache.commons.collections4.splitmap.TransformedSplitMapTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/splitmap/TransformedSplitMap.java,org.apache.commons.collections4.splitmap.TransformedSplitMap,0.430769231,65,0.433333333,1,1,0,0,1,0,0,0,219,2201.350152,36,8,25,2,3,3,47,39,8,14,0.088888889,4,0.212121212,0,0,0.916666667,11,3,0,3,41,0,179,896.4807686,54,9,46,46,3,3,27,26,1,4,-0.142857143,3,0.166666667,0,4,1,8,3,0,3,21,0,0,0,0,0,0,0,0,0,0.779129958,0.536162127
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/FixedOrderComparatorTest.java,org.apache.commons.collections4.comparators.FixedOrderComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/FixedOrderComparator.java,org.apache.commons.collections4.comparators.FixedOrderComparator,0.558951965,229,0.904761905,1,1,0,0,0,0,0,0,299,3035.188269,27,5,15,5,6,6,42,18,24,29,0.327272727,1,0.277777778,2,2,2.666666667,12,6,1,5,45,0,244,1302.276712,45,6,34,4,1,1,55,55,0,4,-0.133333333,11,0,0,2,0.5,11,1,0,1,23,0,0,0,0,0,0,0,0,0,0.826447656,0.648765957
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/TransformingComparatorTest.java,org.apache.commons.collections4.comparators.TransformingComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/TransformingComparator.java,org.apache.commons.collections4.comparators.TransformingComparator,0.616438356,73,1,0,1,0,0,0,0,0,0,132,1250.542698,10,4,5,1,3,3,0,0,10,10,1,1,0.6,2,2,1,5,3,0,3,16,0,90,304.4163878,12,6,7,7,0,0,10,10,0,0,-0.666666667,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0.846130276,0.592766833
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/ComparatorChainTest.java,org.apache.commons.collections4.comparators.ComparatorChainTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/ComparatorChain.java,org.apache.commons.collections4.comparators.ComparatorChain,0.583850932,161,0.753246753,1,1,0,0,0,0,0,1,349,3442.458062,45,6,27,3,4,4,99,45,54,61,0.323529412,4,0.291666667,2,3,1.75,18,4,0,4,55,0,229,1259.562214,34,5,24,2,0,0,45,45,0,5,-0.111111111,0,0,0,3,0.5,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0.84396006,0.701235667
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/ComparableComparatorTest.java,org.apache.commons.collections4.comparators.ComparableComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/ComparableComparator.java,org.apache.commons.collections4.comparators.ComparableComparator,0.708333333,24,0.875,0,0,0,0,0,0,0,0,130,1500.118581,9,2,4,4,1,1,10,10,0,0,-0.666666667,5,0.1,0,0,2,5,2,1,1,14,0,60,175.4925771,5,3,1,1,0,0,6,6,0,0,-1,0,0,0,0,0,4,0,0,0,7,0.015840627,0,0,0,0,0,0,0,0,0.923960936,0.751340255
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/BooleanComparatorTest.java,org.apache.commons.collections4.comparators.BooleanComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/BooleanComparator.java,org.apache.commons.collections4.comparators.BooleanComparator,0.730769231,52,0.944444444,1,1,0,0,0,0,0,0,194,1555.717204,11,2,2,2,2,2,19,2,17,17,0.321428571,2,0.277777778,1,1,0,9,4,0,4,28,0,168,655.6375246,40,4,28,3,0,0,66,66,0,6,-0.090909091,0,0,0,0,0.75,12,0,0,0,18,0,0,0,0,0,0,0,0,0,0.961140626,0.700812136
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/comparators/ReverseComparatorTest.java,org.apache.commons.collections4.comparators.ReverseComparatorTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/comparators/ReverseComparator.java,org.apache.commons.collections4.comparators.ReverseComparator,0.694444444,36,0.8,0,0,0,0,0,0,0,0,124,1245.079803,9,3,4,1,2,2,4,0,6,6,0.333333333,3,0.4,1,1,1,5,2,0,2,12,0,96,676.1516917,13,9,8,8,0,0,10,10,0,0,-0.666666667,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0.898436987,0.729522634
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/UnmodifiableCollectionTest.java,org.apache.commons.collections4.collection.UnmodifiableCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/UnmodifiableCollection.java,org.apache.commons.collections4.collection.UnmodifiableCollection,1,20,1,1,1,0,0,0,0,0,0,110,700.5276537,12,4,3,3,1,1,36,36,0,0,-0.285714286,9,0,0,0,0,9,1,0,1,22,0,104,363.6033121,25,5,15,15,0,0,45,45,0,3,-0.166666667,0,0,0,0,0,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0.759404431,0.703231791
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/UnmodifiableBoundedCollectionTest.java,org.apache.commons.collections4.collection.UnmodifiableBoundedCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/UnmodifiableBoundedCollection.java,org.apache.commons.collections4.collection.UnmodifiableBoundedCollection,0.360655738,61,0.5,1,1,0,0,0,0,0,0,166,1254.168455,21,5,8,8,1,1,78,78,0,4,-0.121212121,13,0,0,0,0,13,1,0,1,35,0,101,390.5964013,27,6,16,16,0,0,55,55,0,3,-0.155555556,0,0,0,0,0,11,0,0,0,25,0,0,0,0,0,0,0,0,0,0.746734555,0.663302376
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/SynchronizedCollectionTest.java,org.apache.commons.collections4.collection.SynchronizedCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/SynchronizedCollection.java,org.apache.commons.collections4.collection.SynchronizedCollection,0.773584906,106,0.661538462,0,0,0,0,0,0,0,0,231,1269.893486,52,3,32,3,3,3,52,0,138,154,0.789473684,7,0.333333333,6,7,3.2,20,3,0,2,44,0,65,204.9244601,9,3,4,4,0,0,10,10,0,0,-0.666666667,0,0,0,0,0,5,0,0,0,9,0.021794463,0,0,0,0,0,0,0,0,0.884438127,0.668570459
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/PredicatedCollectionTest.java,org.apache.commons.collections4.collection.PredicatedCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/PredicatedCollection.java,org.apache.commons.collections4.collection.PredicatedCollection,0.6,45,0.85,0,1,0,0,0,0,0,0,443,3174.73469,16,19,9,1,2,2,15,9,6,8,0.133333333,5,0.285714286,0,0,1,7,2,0,1,28,0,136,609.3688124,35,6,23,3,2,1,65,64,1,8,-0.054545455,11,0.125,0,1,1.166666667,12,2,0,0,23,0,0,0,0,0,0,1,0,0,0.791587991,0.672383609
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/TransformedCollectionTest.java,org.apache.commons.collections4.collection.TransformedCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/TransformedCollection.java,org.apache.commons.collections4.collection.TransformedCollection,0.808510638,47,0.952380952,1,1,0,0,0,0,0,0,154,1247.934803,23,4,16,1,2,2,15,9,6,13,0.466666667,5,0.285714286,0,1,1,7,2,0,1,30,0,128,550.3362928,34,7,24,24,2,1,43,41,2,6,-0.083333333,8,0.2,0,1,0,10,2,2,0,22,0,0,0,0,0,0,0,0,0,0.689305672,0.593970407
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/CompositeCollectionTest.java,org.apache.commons.collections4.collection.CompositeCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/CompositeCollection.java,org.apache.commons.collections4.collection.CompositeCollection,0.703448276,145,0.855670103,1,1,0,0,0,0,0,1,479,2917.300113,57,10,32,2,3,3,173,46,127,136,0.405797101,9,0.28,5,5,1.642857143,25,3,0,3,71,0,392,1709.198925,148,6,113,1,3,2,475,355,120,205,0.304812834,11,0.371428571,5,6,0.510416667,35,3,0,0,69,0,0,0,0,0,0,0,0,0,0.838174986,0.642359814
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/collection/IndexedCollectionTest.java,org.apache.commons.collections4.collection.IndexedCollectionTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/collection/IndexedCollection.java,org.apache.commons.collections4.collection.IndexedCollection,0.852941176,102,0.982142857,1,1,0,0,0,0,0,0,259,1898.076991,40,5,24,2,4,4,83,46,37,43,0.266666667,4,0.25,1,1,1.444444444,16,4,0,4,50,0,167,697.2117023,47,7,31,5,0,0,120,120,0,11,-0.038095238,0,0,0,2,1.833333333,16,0,0,0,35,0,0,0,0,0,0,0,0,0,0.79829815,0.594819831
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/keyvalue/DefaultKeyValueTest.java,org.apache.commons.collections4.keyvalue.DefaultKeyValueTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/keyvalue/DefaultKeyValue.java,org.apache.commons.collections4.keyvalue.DefaultKeyValue,0.785714286,84,0.96,1,1,0,0,1,0,0,0,153,1105.511635,19,2,10,10,0,0,36,36,0,0,-0.285714286,0,0,0,1,2,9,0,0,0,26,0,188,787.827372,51,4,43,4,2,1,13,0,15,16,0.428571429,2,0.75,1,5,0.5,8,2,0,2,15,0,0,0,0,0,0,0,0,0,0.889046497,0.64233394
commons-collections,,483cbbbf5a8b3c14edf3e6563e8f8ba380966d47,/home/ubuntu/scripts_mutation/projects/commons-collections/src/test/java/org/apache/commons/collections4/keyvalue/MultiKeyTest.java,org.apache.commons.collections4.keyvalue.MultiKeyTest,/home/ubuntu/scripts_mutation/projects/commons-collections/src/main/java/org/apache/commons/collections4/keyvalue/MultiKey.java,org.apache.commons.collections4.keyvalue.MultiKey,0.831168831,77,0.972972973,1,1,0,0,0,0,0,0,280,2512.944574,21,2,7,2,3,3,54,17,37,37,0.307692308,5,0.261904762,1,1,1.666666667,14,3,0,3,35,0,299,1432.246124,57,12,45,45,5,1,21,0,45,45,0.618181818,1,0.483333333,3,4,0,12,5,0,0,19,0,0,0,0,0,0,0,0,0,0.935130783,0.609556615
